frame,timestamp,pose_detected,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_visibility,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_visibility,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_visibility,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_visibility,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_visibility,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_visibility,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_visibility,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_visibility,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_visibility,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_visibility,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_visibility,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_visibility,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_visibility,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_visibility,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_visibility,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_visibility,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_visibility,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_visibility,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_visibility,phase_auto,phase
0,0.0,1,0.5202062755197913,0.1566533411403636,0.1058675385751089,0.9992170333862304,0.520360471902194,0.1396983562857955,0.0872142202240394,0.998691737651825,0.5222214006043817,0.1373318482216422,0.0870409380722711,0.9988576173782348,0.523841364817186,0.1349590778142423,0.0870495729044182,0.999128758907318,0.518988498857805,0.1416288674711348,0.1209024120044039,0.9983179569244384,0.5198551966593816,0.1408263138019957,0.1207177782027454,0.998239517211914,0.5207222579242468,0.1399178326755137,0.1206846342168069,0.9985437393188475,0.537125700420433,0.1237807653167031,0.026717106443732,0.999670386314392,0.5335281549633801,0.129890139025825,0.1837729033786098,0.9978417158126832,0.5290402369899351,0.164384267338506,0.088869787270685,0.999075174331665,0.527495491754759,0.1671900091679781,0.1324191539958638,0.9973912239074708,0.5792301434736985,0.1572460670779635,-0.0681114248358286,0.999996781349182,0.5552913604916394,0.2088863365091643,0.2725924370172141,0.999841809272766,0.6280189560843513,0.2180994845978865,-0.1929106610221461,0.997631311416626,0.5696610462415469,0.3064880721218937,0.3904156491056185,0.0147756030783057,0.5905324495755712,0.3095558508709596,-0.2453244747398614,0.992481768131256,0.5332953588112253,0.3524632391396102,0.4306160895140846,0.3126830756664276,0.5799430162756591,0.3416132519503576,-0.2680375892799214,0.9836580157279968,0.5192933436873908,0.3585255625364666,0.4483218239945954,0.4027735292911529,0.5710385979472339,0.3241328361567919,-0.2529000421087224,0.9810321927070618,0.5154612993860577,0.3511080729377858,0.424475271385032,0.4009738266468048,0.5726695423359638,0.3160041484174196,-0.2370783029111113,0.9563381671905518,0.5211819426996727,0.3487428051608429,0.4195813540812127,0.3908746838569641,0.5894197521509822,0.3999799844268321,-0.1096490438167865,0.999971866607666,0.5656134698774435,0.4223731026782856,0.1094927032823329,0.9999382495880128,0.6009434211504207,0.5738427901601457,-0.1849262446581901,0.9245770573616028,0.5501396789417399,0.5879094779908242,0.0354409805284095,0.3279556930065155,0.7180456181506177,0.6309020335857687,-0.190133198991522,0.8773234486579895,0.5531797025587177,0.7730837618554387,0.0129963413818731,0.5060417652130127,0.7389277644924349,0.6102871123727387,-0.1940750787099757,0.8202638030052185,0.567225556273561,0.8199099773293606,0.0075645686316114,0.7635916471481323,0.731866271762581,0.7196733247150077,-0.2394742344642853,0.8886207342147827,0.4976718992620084,0.8082184020455903,-0.0262424721939399,0.6751550436019897,RIGHT_STANCE,RIGHT_STANCE
1,0.0334,1,0.5204434469863253,0.1674722118394359,0.0717416132793767,0.9991671442985536,0.520299562207469,0.1508758929851172,0.0536593489114428,0.9986104369163512,0.521974053416219,0.1483921423241809,0.0534974620970603,0.9987801909446716,0.5234900554576957,0.1458338130187322,0.053535712453035,0.999067485332489,0.5191879772639776,0.1525641692789285,0.0852261480022141,0.9982304573059082,0.5199796173956012,0.1515271866342406,0.0850368076479517,0.998169720172882,0.5207553439207013,0.1503821808349837,0.0849844189686373,0.9984957575798036,0.536280426528904,0.1340334201817747,-0.0002996568288003,0.9996233582496644,0.5328134352510628,0.1395537094115378,0.1452626089949707,0.9976292848587036,0.5288968436367865,0.1735884804617275,0.0574645518058245,0.9989756941795348,0.5275790153683487,0.1761798697126497,0.0977750663886535,0.997165858745575,0.5782288054486255,0.1705872876035584,-0.0874162339377445,0.9999966621398926,0.5579161102121529,0.2133721318486688,0.2353221212442105,0.99983948469162,0.6202637261444038,0.2441509194098988,-0.1875843204609997,0.9976988434791564,0.5732754819043034,0.3163634334410822,0.2896377325474795,0.0159073024988174,0.5748443524320644,0.3338617273977589,-0.2313566057832089,0.9927858710289,0.5434386813557234,0.379348555644909,0.2381804852218886,0.3332286477088928,0.5632946437055414,0.3583912692078347,-0.2557754897987924,0.9843986630439758,0.5322282631080468,0.3929551743960883,0.239060503619533,0.425076812505722,0.5562240718961595,0.345948022874919,-0.2419106831083763,0.981913149356842,0.5272706121831509,0.3894175272304699,0.2144603512503872,0.4234091937541961,0.5594725475444662,0.3392395959659057,-0.2233421521170153,0.9584308862686156,0.5322781421921473,0.3842827565186511,0.2244818445060623,0.4120819270610809,0.5910359921155275,0.4019946282976993,-0.1076514909525851,0.9999713897705078,0.5747927552336584,0.421171092278474,0.1075150759799497,0.9999390840530396,0.5803821207760097,0.5808751624780935,-0.163956923293067,0.930445432662964,0.5569049044922516,0.5928266644477846,0.0230183635115414,0.3565621078014374,0.6687354853936844,0.6892249317435957,-0.1762879439792432,0.8866574168205261,0.6124585208359301,0.7232608165774312,0.0171514774772005,0.5348262786865234,0.6901667447356911,0.6929008131260641,-0.1813419350794144,0.8330108523368835,0.6308654334161671,0.738595639492248,0.0144402919454381,0.7789536714553833,0.6572519724185649,0.7572726573977441,-0.2441571871717494,0.8968746662139893,0.5842230674270155,0.7769576836299231,-0.0212677528925397,0.6956985592842102,RIGHT_STANCE,RIGHT_STANCE
2,0.0667,1,0.5206588306627076,0.1697332595403378,0.0479968288926394,0.9992279410362244,0.520365408945195,0.1532406961688629,0.0297858762035974,0.9987349510192872,0.521869684849586,0.1507694084709619,0.0296314616572536,0.9988890290260316,0.5232822351800259,0.1481944856804846,0.0296878908589342,0.9991495013237,0.5195199390113494,0.1547181611850268,0.0601267872990426,0.9983952641487122,0.520283426854994,0.1535511476558685,0.059933426618437,0.998342216014862,0.5210298649914619,0.1522692537807919,0.0598713478077818,0.9986368417739868,0.5357370660021589,0.1366011661874665,-0.0215994757459019,0.99965500831604,0.5326860034382429,0.1414566231600611,0.1173349039711596,0.9978482127189636,0.5287285166464766,0.1751614785416699,0.034902540743264,0.9990582466125488,0.5276225149492567,0.177597392515425,0.0733358250336073,0.997408926486969,0.5763816943257561,0.1766757057124363,-0.1052079156197451,0.999996304512024,0.5598187692515503,0.2123049663288611,0.2082012469048823,0.9998042583465576,0.612224206918881,0.2566235855325954,-0.1971912120049927,0.997821569442749,0.5768912226170095,0.3190881889183206,0.2326607782315538,0.017505532130599,0.5619469665702964,0.3402857283056479,-0.2396972669171285,0.9933131337165833,0.5530486142996589,0.3931652100491913,0.1444571158199591,0.3392084836959839,0.5496599135143219,0.3581182342587099,-0.2657509703180449,0.9856295585632324,0.5446523327927492,0.4117188644020155,0.1381083223925315,0.432486891746521,0.5443134343985355,0.3491808965906399,-0.252301878237224,0.9833716750144958,0.5388231201049611,0.4105474876635007,0.1137435972551629,0.4315662384033203,0.5484588832566235,0.3441727581001941,-0.2318633268554725,0.961808741092682,0.5427714161105927,0.4039151590742991,0.1299861634111056,0.4193699359893799,0.5927442531763535,0.4027673791755331,-0.1061012269733669,0.9999707341194152,0.5810959701771506,0.4187121292650007,0.1059782570162853,0.999933898448944,0.572652108463652,0.5839886376352021,-0.151192243039469,0.9364742636680604,0.5616693010419123,0.5913552632142896,0.0234314498159434,0.3848984241485595,0.6418727593266328,0.7279090390894525,-0.1746880268300329,0.897711992263794,0.6458848688430167,0.6915188492872778,0.0325825655429095,0.5434311032295227,0.6635617752730987,0.7475508279177974,-0.181096435808913,0.8487444519996643,0.6668968356294794,0.6914488549554818,0.0319062903141363,0.7873830795288086,0.6128677541003638,0.7838355512607907,-0.2572398371212968,0.906829297542572,0.631601147857302,0.7565101176708731,-0.0044163239257962,0.7039021253585815,RIGHT_STANCE,RIGHT_STANCE
3,0.1001,1,0.5208529039418506,0.1655378513003424,0.0349831777323028,0.999281883239746,0.5205439456970822,0.1489518142906659,0.0162475267088686,0.9988480806350708,0.5218977918435924,0.1465850034185918,0.0160976861503695,0.998987317085266,0.5232111528203207,0.1441168075032307,0.0161630743430678,0.9992246627807616,0.5199602715896839,0.1502523030087109,0.0460877420862653,0.9985433220863342,0.5207349693441725,0.1490356665113313,0.045891410373759,0.9984959363937378,0.5215021822002388,0.1476950902309453,0.045827606284778,0.99876207113266,0.5354647357147057,0.1333235032283344,-0.0354374442830257,0.9996841549873352,0.5330263265779804,0.1375115668283893,0.1007950941148476,0.9980385899543762,0.5285459213601407,0.1709850474427909,0.0219105811754896,0.9991308450698853,0.5276384354332393,0.1733079916669496,0.0595667297433027,0.9976195096969604,0.5739715959364441,0.1770473476369065,-0.1192314015627602,0.9999961853027344,0.561260631381771,0.2071985560697277,0.191675475705198,0.9997608065605164,0.604273024416748,0.2583356242288245,-0.216240238024916,0.9977161288261414,0.5806181745512504,0.3162714581250591,0.2124686276752907,0.0162103418260812,0.5517344782541406,0.3330846341687207,-0.2636908452202389,0.993161678314209,0.5621003808675116,0.3962962986914429,0.1298760144443772,0.3090340197086334,0.538944127606901,0.3451460031640562,-0.2912046071880068,0.9858412146568298,0.5563788722445084,0.4175992994666936,0.1237708540646337,0.3969648480415344,0.5351385648572917,0.3384181028861546,-0.2774454089172512,0.9837539196014404,0.5499245634862595,0.4176084384982129,0.1004986976271172,0.3961536586284637,0.5396192346836306,0.3352375295021874,-0.2559494255306001,0.962803304195404,0.5526184494539856,0.4104222873429878,0.1161197095518886,0.3848858773708343,0.5943785155569757,0.4023246659890757,-0.1050555500568765,0.9999715089797974,0.5850401779849494,0.4152691780061991,0.1049387369278845,0.9999333024024964,0.5747648700550722,0.5839057597385976,-0.1459398555519419,0.9408820271492004,0.5647860652916916,0.5852125206471605,0.0335242376469578,0.379688560962677,0.6330999108878052,0.7498050618977543,-0.1834859132488845,0.9073349237442015,0.6582031647364301,0.67492379612856,0.0553624145279579,0.5354364514350891,0.6548368768953222,0.7782962270133149,-0.1913874094441774,0.8622117042541504,0.6803134284514099,0.67211875500101,0.0560627660620739,0.7839306592941284,0.5934418067509755,0.800890533379464,-0.2772156209587219,0.9154734015464784,0.6473510869733109,0.7447949559677456,0.019994280936027,0.7001700401306152,RIGHT_STANCE,RIGHT_STANCE
4,0.1335,1,0.5210261442166667,0.1569873541767225,0.0330506521157728,0.9992535710334778,0.5208211060448407,0.1401682958041594,0.0136980250356218,0.998876690864563,0.5220478713373485,0.1379602839236772,0.0135508849739263,0.99900621175766,0.523270057214724,0.1356764901907017,0.0136182291263882,0.999241292476654,0.5204848624887446,0.1413280545692622,0.0435924245552581,0.9986103773117064,0.5213025891697491,0.1401182128450812,0.0433945341734757,0.9985710382461548,0.5221286566107427,0.1387757289034505,0.0433353799501637,0.9988263249397278,0.5354325525410526,0.1260399311989338,-0.0400686564156243,0.9996766448020936,0.5337148717233354,0.129631226973517,0.0964484852337058,0.9981048107147216,0.5283597231189134,0.162940973029548,0.0192155001949874,0.9991279244422911,0.527639221756053,0.1651770812578692,0.0569330803303173,0.9976857900619508,0.5712812961120428,0.1732382396092782,-0.1272316234477195,0.999995768070221,0.5625029903747543,0.1995666171912548,0.1861904693511261,0.9997419714927672,0.5967828046469701,0.2521051767614339,-0.2392403008915604,0.9973360300064088,0.5845662438786116,0.3095223606327477,0.2220451223961398,0.0151712875813245,0.5441010737474706,0.316515225561071,-0.2966817277711586,0.9927106499671936,0.5705692042837611,0.3911249179106493,0.1748672142312238,0.2827511131763458,0.5310525878881797,0.3238264319849463,-0.3253769767590057,0.9855095744132996,0.5672212009663352,0.4133791465025684,0.1743536723868822,0.3651456832885742,0.528531342675358,0.3182462873436634,-0.310713056570444,0.983546793460846,0.560380682661817,0.4137108639959415,0.1528993405940078,0.3646197319030761,0.5329442870366826,0.3168678048537884,-0.2889080465465155,0.9621887803077698,0.561775927221303,0.4065864158399181,0.1629078816839571,0.3538071811199188,0.5957727594809099,0.4006929176670689,-0.1045717583808587,0.9999680519104004,0.5871424419340836,0.4111152028704025,0.1044530062512918,0.9999247193336488,0.5837318913919944,0.5813490728954058,-0.1475074124850314,0.9226914048194884,0.5666083939425596,0.5761156831032194,0.0501407252099267,0.3474979400634765,0.6380594110155442,0.7577637064429158,-0.2008340689407917,0.9038870930671692,0.6541578266726232,0.6705415932448596,0.0815638333813032,0.4922226667404175,0.6597160703930267,0.7891960806779933,-0.2102636845309138,0.8555876016616821,0.6761088774198705,0.6742544709107812,0.0830099215136192,0.7383558750152588,0.593702320313398,0.8099661308290802,-0.3025779753298194,0.9134491086006165,0.6390178311954852,0.7397314503198462,0.0476465279226665,0.6542275547981262,RIGHT_STANCE,RIGHT_STANCE
5,0.1668,1,0.5211790288800694,0.1461831352267513,0.0425492443604556,0.999255895614624,0.5211828235701815,0.1290491891629771,0.0227910957922225,0.9989257454872132,0.5223094202699651,0.1270166067428247,0.0226458075254426,0.9990517497062684,0.5234521971993803,0.1249492454466289,0.0227103214298477,0.9992733001708984,0.5210695991982959,0.1301068756859622,0.0531242468973974,0.9986845254898072,0.5219546306383371,0.12893625630157,0.052926573277145,0.9986513257026672,0.5228656492866848,0.1276272085163146,0.0528768543544766,0.9988871216773988,0.5356096333557088,0.1165899499938207,-0.0337482061191508,0.9996851682662964,0.5346321059273685,0.1197282901524388,0.1051003831354056,0.9982030391693116,0.5281805872639309,0.1529110411663992,0.0275441248942436,0.999128758907318,0.5276373188534551,0.1550700753788295,0.0659001766072287,0.9977282881736756,0.5685935806839073,0.1667844078618611,-0.1269535129555528,0.9999953508377076,0.5638071400024409,0.1909228658134291,0.1921918895486355,0.9996687173843384,0.5901261736185136,0.2407503843932724,-0.2607003029757174,0.9972240924835204,0.5888453367706792,0.3004500160128371,0.2543741039115515,0.0139807034283876,0.5389409393141609,0.2948342830567934,-0.3320143016485075,0.9927369952201844,0.5784303077728888,0.3800341640457971,0.2598607483165808,0.2559923529624939,0.5258905962630597,0.2985113767824535,-0.3615086553813702,0.9859712719917296,0.5769926384612409,0.4018410724220863,0.2681623511103211,0.331717699766159,0.5243236472556653,0.293252095545367,-0.3454766026187895,0.9841302037239076,0.5699972179664055,0.4019652484180219,0.2491192143835948,0.3312467336654663,0.5284247255269754,0.2934974788369005,-0.3240467883073373,0.9632613062858582,0.5702005344115227,0.3951898190802914,0.2503760785628592,0.3216287791728973,0.596760965171673,0.3978985631382557,-0.1047071501230584,0.9999669790267944,0.5879198253015828,0.4065231682259451,0.1045775555230523,0.9999145865440368,0.5965646583161445,0.5770411212127539,-0.1552025654932839,0.9253897666931152,0.5674894836954871,0.5657819969392891,0.0701249107101929,0.3259878754615783,0.6523937306481933,0.7546356789993534,-0.2248849596107483,0.9120987057685852,0.6384932728080497,0.6754381767797595,0.1072596310519036,0.4611059129238128,0.6739233765568781,0.7843094591772102,-0.2357740896148286,0.8643911480903625,0.6592768480727738,0.6915051339667453,0.1088479589931408,0.7092751264572144,0.6083774847306307,0.8125908706849567,-0.3318203368803845,0.920706570148468,0.6141463269442681,0.7392388525264819,0.0742228832638592,0.6282646059989929,RIGHT_STANCE,RIGHT_STANCE
6,0.2002,1,0.5212452909051689,0.1372907323402405,0.0667070890831087,0.9986193180084229,0.5215072246976121,0.119889437857069,0.0473916865407657,0.9983848929405212,0.5225514344402138,0.1179467848478222,0.0472529587967621,0.998630166053772,0.5236184997158462,0.116012927709204,0.0473165519183854,0.9989508390426636,0.5216168534783505,0.1209063258343368,0.0783082306871326,0.998019814491272,0.5225927230917223,0.1197304949338066,0.0781159713985899,0.9979403018951416,0.5236086161820217,0.118414232259864,0.0780803637540008,0.9982246160507202,0.5358319793825672,0.1082094261869964,-0.010863590464517,0.9995344877243042,0.5355388743060464,0.1112350999336422,0.1308816244830065,0.997344732284546,0.5279001999290407,0.1446970783886101,0.0506400444494921,0.9985939860343932,0.5275710241777926,0.1467437043195563,0.0897984539000167,0.996479868888855,0.5664471555978836,0.1604866359408922,-0.1131421561268245,0.999994158744812,0.5662205763907989,0.1839939107497537,0.212859630897329,0.9994787573814392,0.584554055215041,0.2289078788601718,-0.2750754992722915,0.9970261454582214,0.5941529749156725,0.2911827182853145,0.3039266339618294,0.0126961208879947,0.5359673141599547,0.275937686711203,-0.3676991691956162,0.9924111366271972,0.5871095857420181,0.3650337261058798,0.3627665143955012,0.2308575510978698,0.5233406805214081,0.2769903063009953,-0.3972314524622795,0.9857856631278992,0.5871345887095235,0.3853465720212273,0.3801013110053575,0.2995036840438843,0.5221974966409335,0.2718074994209491,-0.3793243567843546,0.9839186072349548,0.5801748358286357,0.3858703915333701,0.3646595614912357,0.2990545928478241,0.5261857654109157,0.2731065599026386,-0.359087932846208,0.962208092212677,0.5795212162958171,0.3785694506896412,0.3561530694678121,0.2905421853065491,0.5969485031974913,0.3931500154497471,-0.1057848782041969,0.9999669790267944,0.5887572549995578,0.401235049699015,0.1056343087262209,0.9999088048934937,0.6081899831067168,0.5715149877232562,-0.1701322875239636,0.9272430539131165,0.568518366569129,0.5569059294420535,0.0869497196935553,0.3153930306434631,0.6676144373444702,0.7470611429714673,-0.2535770583750212,0.9195024967193604,0.6188294155336496,0.6830673610969594,0.1226713656369677,0.4663528800010681,0.6891971764031005,0.7732513444129143,-0.2654292000618298,0.8709040284156799,0.6375620192859015,0.7104266752729897,0.1237249390193913,0.7077836394309998,0.6264880671923546,0.814796429552956,-0.3639101413857973,0.9269505739212036,0.5865409190838167,0.7376321072067152,0.0888721790487092,0.632855236530304,RIGHT_STANCE,RIGHT_STANCE
7,0.2336,1,0.5212025235305033,0.1289891959244001,0.1138002158974089,0.9987189769744872,0.5218944666268953,0.1113608832924796,0.0962872227419404,0.9984974265098572,0.5229002285948456,0.1094176552338758,0.0961494639902301,0.9987289905548096,0.5239203366644188,0.1075294534295869,0.0962036443387956,0.9990234375,0.5221269944886795,0.1124126072148067,0.127811713999524,0.9981706142425536,0.5231921971538973,0.1112314759295583,0.1276252481018332,0.9981009364128112,0.5242981530013907,0.109924105271732,0.1276050831488659,0.9983534216880798,0.5361665856866026,0.100300698360919,0.0390884439864724,0.9995704889297484,0.5362652405436512,0.1035905911789075,0.1840067441056384,0.997553825378418,0.5275223908168742,0.1367871484834278,0.0974468579841454,0.9987003803253174,0.5273633107438799,0.1386025791818448,0.1375057573119802,0.9967610836029052,0.5647302717317803,0.1525630446233397,-0.0742589497769422,0.9999943971633912,0.5689151100901192,0.1784664929468874,0.2558269485101839,0.9995017051696776,0.5816609339836329,0.2163447264260628,-0.2587047220665819,0.9972848892211914,0.6001607133792011,0.2822453434511782,0.35884754380563,0.0142938680946826,0.536437645519809,0.2580586496071943,-0.3688000858802626,0.9929970502853394,0.5938331526476199,0.3501911723252506,0.4455893346062917,0.2083693295717239,0.5243862125423416,0.2582825945043347,-0.397962010163806,0.9869337677955629,0.5942874042304259,0.3685609930323006,0.468425598316816,0.2703760266304016,0.5229880033117363,0.2523429193696781,-0.3777406452210641,0.9852471351623536,0.5875618532821028,0.3692110090544738,0.4561586226130432,0.2699127793312073,0.5266356936423662,0.254488978213642,-0.3592772533496229,0.965241014957428,0.5865502647864526,0.3614106670820916,0.4410011467539079,0.2624016106128692,0.5960913054592973,0.3870773105632461,-0.1076717630271869,0.99996417760849,0.5883042287159646,0.3962730091490676,0.1074792028411287,0.9998957514762878,0.6179143120914642,0.5657184660295796,-0.1898332294814796,0.9342398047447203,0.5682215918472053,0.5503411451419763,0.1036210021651015,0.3131961226463318,0.6903194532249928,0.7225803350790969,-0.2868499026779256,0.9273820519447328,0.5911520791776266,0.7028661110462302,0.1326662678367055,0.500559389591217,0.7125021884769287,0.7388790674976553,-0.2997334401507484,0.8834553956985474,0.6070841192365539,0.7442897063591002,0.1323521323067883,0.7295942306518555,0.6611637978842779,0.8049131027468452,-0.3959057540187756,0.9341259002685548,0.5471311860429113,0.7392630866079636,0.0964531545616289,0.660851001739502,RIGHT_STANCE,RIGHT_STANCE
8,0.2669,1,0.5213772987985956,0.1236942243569105,0.1657880739610654,0.998836636543274,0.5226315628120682,0.1058303683058367,0.1510917652302831,0.998634934425354,0.5236934470685779,0.1039513533105663,0.1509618107967585,0.9988449811935424,0.5247185442831144,0.1021868664866841,0.1510173323605482,0.9991111159324646,0.5228762671108302,0.1068417053400499,0.1830877504443932,0.998342752456665,0.5240371935851103,0.1056970663907091,0.1829080675882758,0.9982800483703612,0.5252212566651399,0.1044690087263958,0.1828982951445183,0.9985069036483764,0.5370325287738892,0.095784253121673,0.0977198927986735,0.9996094107627868,0.5372054251757548,0.099573965151827,0.2449401210307524,0.9977827668190002,0.5275696764737032,0.1315645516127142,0.1499495179802704,0.9988141059875488,0.5275386120333828,0.1331933431136305,0.1906526430937659,0.9970565438270568,0.563557794044069,0.1468321302067708,-0.0275135058953073,0.999994695186615,0.5721765234198061,0.1764789129887431,0.3053469919797152,0.9995381236076356,0.5804862320284201,0.2055706862177886,-0.2302775703943698,0.997529685497284,0.6064393121601555,0.2771897497988531,0.4221642568950618,0.0188690144568681,0.538258934632327,0.2459177299812962,-0.3558870681099133,0.9935628175735474,0.5980739599063415,0.3366971680056528,0.5380818126223872,0.1883348971605301,0.5267395103450155,0.2472647748418626,-0.3835806278359926,0.9880301356315612,0.5970137501374282,0.3526911090165037,0.5669150964155076,0.2443252354860305,0.5247090394958205,0.2399292037342539,-0.361871022131894,0.9865068793296814,0.5913023634668289,0.3528619014021963,0.5577624679862215,0.2438214123249054,0.5282970759974226,0.242358624414131,-0.3456944653760033,0.9681679606437684,0.5907086539657534,0.3448094880525334,0.5355055277997809,0.2371803671121597,0.5942196192997053,0.37976333290547,-0.1101078380828417,0.9999619126319884,0.5878404098235102,0.3919614868147398,0.1098674206640617,0.999889612197876,0.6230549384386126,0.5602618130770609,-0.2113352782659602,0.9406960606575012,0.5683515602614231,0.547294265879341,0.1131018710025265,0.3259408473968506,0.7016318708588765,0.705962123848621,-0.322511300027788,0.934473156929016,0.5740857620339307,0.7131288298915888,0.1346305812989084,0.5360780954360962,0.7235686176028857,0.7138335185173246,-0.3363593298863705,0.8948975801467896,0.5874657253007524,0.7612172376303701,0.1332393806679546,0.7522398829460144,0.6825167547850635,0.7956645815244661,-0.4324812089507684,0.9406049251556396,0.5253509736005533,0.737285087992263,0.0952844808756274,0.6889104247093201,RIGHT_STANCE,RIGHT_STANCE
9,0.3003,1,0.5216312100003662,0.1236022523059436,0.2016382676034753,0.9989287853240968,0.5234837818256914,0.1055320736654713,0.1891602877883509,0.99873948097229,0.5246190764965166,0.1036871657609108,0.1890296335299536,0.9989299774169922,0.525678885844483,0.1019850186743104,0.1890820766688439,0.9991734027862548,0.5237002879867476,0.1066272834832576,0.2213807498345847,0.9984790086746216,0.5249254547910547,0.1055833883496711,0.2212058264232465,0.9984205365180968,0.5261449327557804,0.1044915235994303,0.2212038418942403,0.998626470565796,0.5381329544496437,0.0961192867139004,0.1392284030830686,0.9996309280395508,0.5381141577289388,0.1006618083773795,0.2877911946851341,0.997934877872467,0.5278396193797783,0.1314942240715029,0.1864406599517751,0.9988649487495422,0.5279267359446823,0.1332065765604831,0.2275092903967508,0.997231900691986,0.5634855930899697,0.1456514503502904,0.0068251803942841,0.999994933605194,0.5749324300350299,0.179007586864603,0.3421354457076064,0.9995622634887696,0.5808366913617642,0.2019800551079374,-0.2036028795795289,0.9976616501808168,0.6117379590347943,0.2776226026194918,0.4617627554145458,0.0217879377305507,0.541006946063543,0.2446337381165071,-0.3353856099652251,0.9935457110404968,0.6004315745302582,0.3283745226187591,0.5852736498648206,0.1698063462972641,0.5304642491963094,0.2474831421544785,-0.3620396221364859,0.988272190093994,0.5972194686914115,0.3429836747529631,0.6167014524653256,0.2202557474374771,0.5277949204811694,0.2401891539007916,-0.3391121045484416,0.9868228435516356,0.5924976551449396,0.3424242623758212,0.6091864400462963,0.2197718769311905,0.5315969151494676,0.241820450012501,-0.3246181227596775,0.9688019156455994,0.5925414990156138,0.3350323918677161,0.5834759087898806,0.2138414978981018,0.5922991352759333,0.3744089726384711,-0.1131999603275099,0.9999600052833556,0.5877655279108429,0.3897581622178191,0.112913515219044,0.9998835921287536,0.6231383917492879,0.5573699384024662,-0.2342079930302707,0.9459913372993468,0.5684763868371936,0.5483753518624751,0.1195920466820957,0.3135704696178436,0.7106768912646614,0.6903849296914406,-0.3535938523796619,0.9400245547294616,0.5603941701231037,0.7237949635321181,0.1261545796129673,0.5474836826324463,0.7316970595946695,0.6898501176378403,-0.3677238225936898,0.9045475125312804,0.5722170909801576,0.7745933977318271,0.1228684867213381,0.7658087611198425,0.6998099886176208,0.7848455969826065,-0.4597516118924389,0.9459519982337952,0.5100243405584421,0.7381711377130538,0.0824264113092254,0.7020396590232849,RIGHT_STANCE,RIGHT_STANCE
