frame,timestamp,pose_detected,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_visibility,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_visibility,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_visibility,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_visibility,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_visibility,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_visibility,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_visibility,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_visibility,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_visibility,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_visibility,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_visibility,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_visibility,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_visibility,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_visibility,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_visibility,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_visibility,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_visibility,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_visibility,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_visibility
0,0.0,1,0.554055233935376,0.21486685075959966,-0.05927030453002527,0.9999374151229858,0.5643805940668067,0.20383778464544072,-0.09184615410395425,0.9999223947525024,0.5664738508371207,0.20396504077044406,-0.09222241399900882,0.9999347925186157,0.5682771701912782,0.20416440298924077,-0.09227924421429622,0.9999592304229736,0.5641637444496157,0.20354180100497662,-0.03363074304965816,0.9998821020126343,0.5659582514862915,0.20357627843643405,-0.03388506317693547,0.9998756647109985,0.5676535326284129,0.20359909513613567,-0.03393212586016076,0.9998917579650879,0.5859618745483721,0.2111269724327369,-0.18920721457554746,0.9999885559082031,0.5838879709477193,0.21040989594026047,0.07848205797738972,0.9998094439506531,0.5600192142533257,0.22950526571773985,-0.08722122250632802,0.9999610185623169,0.5592675450798514,0.2293561307283547,-0.012611104501085582,0.9998801946640015,0.6071152766267737,0.27528753355666485,-0.35091202263231847,0.9999964237213135,0.5998613042431277,0.2780376316367329,0.3024127602160395,0.9999145269393921,0.6459429493317237,0.3588881790637973,-0.5086629434482198,0.999553382396698,0.6149838004078898,0.36010428533687455,0.4987354849601962,0.0363672636449337,0.5799442829785646,0.4044576347707868,-0.5156819903767189,0.998812198638916,0.5624630951381232,0.3937562010088168,0.5209321681852942,0.4583919644355774,0.5670882542650184,0.42083757719793535,-0.5599473150043218,0.9972238540649414,0.5493693864428916,0.4055327039498552,0.5454355299056,0.5787215232849121,0.560051426187262,0.411615791645917,-0.5391769926031155,0.9969571828842163,0.542605584317988,0.4006060032577782,0.5025334437410315,0.5879429578781128,0.5663524703546005,0.40670494099597004,-0.5032521019448765,0.9918848276138306,0.5501027328151094,0.3960927981179913,0.5005725732633288,0.5632253885269165,0.6264153764798092,0.4660103064733785,-0.2012735171751543,0.9999923706054688,0.6099361293799395,0.46544211686074327,0.2012300525720303,0.9999891519546509,0.5900653954986091,0.6104448987887457,-0.2883206524632196,0.9973951578140259,0.5610059833193162,0.6006151600317521,0.18974021337665872,0.7930634617805481,0.7558517268487627,0.6204750954688013,-0.08635344384954524,0.9896684885025024,0.6007027409293434,0.7262228523101009,0.2911620875755389,0.9496968984603882,0.7821008237925439,0.6033848578279669,-0.06850514128491592,0.9720706343650818,0.6224099756120806,0.7497192216919853,0.29614992137555474,0.9619486927986145,0.7908709657775773,0.6793448483193669,-0.102025495360156,0.9892483949661255,0.5349736472109816,0.7567691886341655,0.2546703092284971,0.9623156189918518
1,0.0334,1,0.5536222387027074,0.21487196123266558,-0.03474374857920024,0.9999285340309143,0.5641565293698878,0.20382168826523364,-0.06786321637617948,0.9999119639396667,0.5662947630548811,0.2039595860076118,-0.06823189548783357,0.9999264478683472,0.5681365628342531,0.2041619433598085,-0.06828578311454989,0.9999542236328125,0.5639140180774505,0.20351705080145724,-0.009032793603576873,0.9998661875724792,0.5657895178227993,0.20355340046482495,-0.00929479208169168,0.9998586177825928,0.5675791877133032,0.20357678142877728,-0.009345704204422264,0.9998772144317627,0.5856806294067759,0.21123755811811343,-0.16782486751362996,0.9999874234199524,0.5838313344475274,0.21043286258940935,0.10270960529992645,0.9997918009757996,0.5596465685150842,0.22948036035457697,-0.06334203106540062,0.9999575614929199,0.5591231388645573,0.2293490581995958,0.01207033811801391,0.9998714327812195,0.6070975790490638,0.2763323850565025,-0.32843212752075446,0.9999963045120239,0.6013550445750043,0.2778978952161083,0.32897965036905746,0.9999120831489563,0.645076280707246,0.3586827958380428,-0.4731504829613478,0.9995308518409729,0.6196710521524603,0.3599115062010039,0.5476856340061538,0.03486437350511551,0.5819550102407282,0.40526812268303825,-0.4622320216018835,0.9985906481742859,0.564508454366164,0.3937452099956834,0.5923632366673932,0.44743362069129944,0.5687743554582131,0.4217431841196715,-0.5021072559423378,0.9966835379600525,0.5506830853182122,0.40447506683689766,0.6216029870760198,0.5686461329460144,0.5610405998630126,0.4125799818055613,-0.4813185792702896,0.9963329434394836,0.5444689030413864,0.39986272166658965,0.5782416625456377,0.577214777469635,0.5673801048652277,0.407858751245312,-0.44909103475250556,0.9904780983924866,0.5522446294764543,0.39584645899859366,0.5725220971174179,0.554076611995697,0.6264014927657334,0.4666542365000798,-0.2021318289575044,0.9999925494194031,0.6107004197327408,0.465778418979445,0.20206433253271605,0.9999894499778748,0.5896931553220417,0.612635510784763,-0.29058595887430927,0.9974544644355774,0.5610207235896507,0.6001854801511433,0.1726319116729123,0.7964600920677185,0.755711994387887,0.620161554196498,-0.07145986648706289,0.9897999167442322,0.6000631826740878,0.7254755067658595,0.27982697307646687,0.9500918984413147,0.781410306900531,0.6014816181643027,-0.05107632603730769,0.9722891449928284,0.6234645701788526,0.7500451240506207,0.28573651288772794,0.9620392918586731,0.7920648222203023,0.6778873697027461,-0.07664369922001044,0.9893279075622559,0.533091947332129,0.7563386276051715,0.2484871691965558,0.9624871611595154
2,0.0667,1,0.5532745553619102,0.2148732700686911,-0.019816455828559898,0.9999211430549622,0.5639688756082442,0.20380134213637643,-0.05326794313661969,0.9999032020568848,0.5661429300174847,0.2039509965128555,-0.05363205421742014,0.9999194145202637,0.5680145116952753,0.2041575324076873,-0.05368411613059479,0.9999499320983887,0.5637109457473934,0.20348744535501745,0.005928485223367953,0.9998530149459839,0.5656525235631806,0.20352763378675737,0.005662072036363361,0.9998447299003601,0.5675186459279009,0.20355374471985657,0.005609008723474966,0.9998653531074524,0.5854552907821463,0.21132799958710363,-0.15480327380426004,0.999986469745636,0.5837850861060316,0.21045320145872654,0.11742821096123532,0.999778151512146,0.5593442868241622,0.2294556156391309,-0.048805736578427794,0.9999548196792603,0.5590011537213984,0.22934059236016321,0.027084830857483484,0.9998646378517151,0.6070842838787534,0.2771130891946647,-0.3146674339865748,0.9999961853027344,0.6024244117847969,0.27779120970995014,0.3451193333505752,0.9999104142189026,0.6444273406253274,0.35853506190515644,-0.4517464214688415,0.9995124340057373,0.622792182407735,0.3597647662346181,0.577784287762809,0.03364487737417221,0.5833541991271618,0.4058773974021832,-0.4304350021280051,0.998414158821106,0.565932889501532,0.3937216233679189,0.6367702320183354,0.4401915371417999,0.5699614580972491,0.42241097163487157,-0.4677143437323314,0.996252179145813,0.5516097327490234,0.4036971502231833,0.6689782904022509,0.5622028708457947,0.561751790535756,0.4132822486626241,-0.44695476843760573,0.9958339333534241,0.5457563918509408,0.3993063923362254,0.6253687769938738,0.5701760649681091,0.5681130465094029,0.408692994943032,-0.41689581463942715,0.9893545508384705,0.5537190019111814,0.39565347784604804,0.6172791259549999,0.5483270287513733,0.6263918084698124,0.46714997291564947,-0.20272473150338893,0.9999927282333374,0.6112741452830657,0.4660464177876368,0.20264089170035796,0.9999897480010986,0.5894257542970299,0.6141768892606103,-0.29213916102211546,0.9975150227546692,0.5610836685954277,0.5998564780731025,0.16209072600572544,0.8002641201019287,0.7556010652811103,0.6199228523216606,-0.06134759075505472,0.9899356961250305,0.5995854050407321,0.7249405416019595,0.27317905849788016,0.9506227970123291,0.7808881500662068,0.6001249997765868,-0.039353129512571756,0.9725522994995117,0.6242069738172433,0.7503029427606189,0.2796692873214508,0.9622464776039124,0.7929283292977128,0.6768566093522632,-0.060031675453577835,0.9894207715988159,0.5317443643972314,0.7559987352444575,0.2448341949627951,0.9627645015716553
3,0.1001,1,0.5530007648301293,0.2148712999719285,-0.012550953690978549,0.9999147653579712,0.5638134184278253,0.20377761278397002,-0.04616675089115575,0.9998957514762878,0.5660153276575751,0.2039397727949915,-0.046528692172714214,0.9999134540557861,0.5679091971654162,0.20415141680093363,-0.04657982131314296,0.9999462962150574,0.5635484693906249,0.2034541321071712,0.013196909236819487,0.9998416900634766,0.565543082835791,0.20349972252245563,0.012928666611525655,0.9998327493667603,0.5674700815499806,0.20353030635690914,0.012874785484529173,0.9998550415039062,0.5852782027426858,0.21140053032925651,-0.1484633593500911,0.9999856948852539,0.5837479356702394,0.21047097430640452,0.12454872075598575,0.9997666478157043,0.5591033601260688,0.22943130607927326,-0.04172916012644625,0.999952495098114,0.5588991124452135,0.22933108015702336,0.03438098042647609,0.9998589158058167,0.6070746993407227,0.2776701908497823,-0.3078761607547461,0.9999960660934448,0.6031395708903291,0.2777122850323614,0.35291925385281775,0.9999089241027832,0.6439632664332581,0.3584343043518513,-0.4415987668198584,0.9994969964027405,0.6246332518565351,0.3596567864809838,0.5927787417576311,0.0325411781668663,0.5842501461366952,0.4063155681659014,-0.4158727121311465,0.9982618093490601,0.5668439443433761,0.39368896401706577,0.6594859192838205,0.43348127603530884,0.5707373426649678,0.4228790523288968,-0.451980269698552,0.9958792924880981,0.5522156391805149,0.4031549241992981,0.693241645892462,0.556244432926178,0.5622327998106855,0.4137660161459641,-0.4312837558053869,0.9954031109809875,0.546568847480632,0.39890865835693357,0.6495500944016419,0.5636972188949585,0.5686021577783956,0.4092602780162594,-0.4021819136290006,0.9883902668952942,0.5546431540748181,0.39550664010164643,0.6402071872791217,0.5430348515510559,0.6263855717259965,0.46751869756441855,-0.20309761616386188,0.999992847442627,0.6116872789698604,0.4662548284847424,0.20300377042212978,0.9999899864196777,0.5892454802573147,0.6151792013144998,-0.2931022170609809,0.9975748062133789,0.561183934167271,0.5996140654965161,0.1568087611894508,0.8036698698997498,0.7555148180548131,0.6197483338120381,-0.055178293050863816,0.9900829195976257,0.5992445479600857,0.7245831299217158,0.27024748959602457,0.9511427879333496,0.7805091560859503,0.5992237171093068,-0.032322105777933985,0.9728474020957947,0.6246901481718454,0.7505027031426109,0.2770453245837094,0.962446928024292,0.793514585717297,0.6761815079025458,-0.050571694266754424,0.9895365238189697,0.5308432033011965,0.7557376998287814,0.24319857466609893,0.9630730152130127
4,0.1335,1,0.5527894480245099,0.21486657364662998,-0.011009769579330489,0.9999106526374817,0.5636859434745807,0.20375136673311536,-0.04466605614566847,0.9998908638954163,0.565908931907796,0.20392641536283618,-0.04502761133866144,0.9999095797538757,0.5678187996357474,0.20414384320760393,-0.04507847671290646,0.9999439716339111,0.5634205309383243,0.20341825849943232,0.014716294242420921,0.9998342990875244,0.5654570097689863,0.20347041079214417,0.014448129078091232,0.9998248815536499,0.567431668857317,0.20350678768747063,0.014394398639738591,0.9998482465744019,0.5851417093565972,0.21145738383412097,-0.14712605005377657,0.9999852180480957,0.5837185928871584,0.21048624289063592,0.12598198047884712,0.9997595548629761,0.5589147793663134,0.22940770618287562,-0.04022912279049272,0.999951183795929,0.5588145378308421,0.22932086853714267,0.03590739353414469,0.9998559951782227,0.6070681336598521,0.2780442349004858,-0.3063165265502351,0.9999960064888,0.6035706869094247,0.2776558310974451,0.3544668565680099,0.9999080896377563,0.6436511954783284,0.35836985026484064,-0.4398555268635561,0.9994874000549316,0.6254803211816821,0.35958028798336766,0.5964162915180894,0.03177931159734726,0.5847511477681586,0.40661274421187277,-0.4141269317873705,0.9981561303138733,0.5673491626908456,0.3936507548346666,0.6658430635095479,0.4292387068271637,0.5711897896442103,0.42318553878710835,-0.45011672516524925,0.9956136345863342,0.5525671150578765,0.40280435885582805,0.7000732595548216,0.5524287819862366,0.5625314292929947,0.41407470818444014,-0.4295037370739562,0.9950945377349854,0.5470070666644404,0.3986411628189623,0.6564209220848439,0.559414267539978,0.5688983011634757,0.40961320639212373,-0.40046480374458504,0.9876962900161743,0.5551343899228915,0.3953987312066807,0.6466698085928304,0.5397809147834778,0.6263820306682365,0.46778159229071825,-0.20329587428997734,0.9999929666519165,0.6119697937320719,0.46641236627018584,0.20319700904520532,0.9999902248382568,0.5891346210366365,0.6157526140446433,-0.2935970851452482,0.9976363182067871,0.5613106361358041,0.5994441541202699,0.1554781220384412,0.8076311945915222,0.7554491312353765,0.6196273426353794,-0.0521136497718332,0.9902079105377197,0.5990157513629584,0.724368444828443,0.27006141212714585,0.9517428874969482,0.7802481277561412,0.5986864846069497,-0.028969808900620224,0.9730757474899292,0.6249670548872518,0.750654430517228,0.27696170458148966,0.9626774191856384,0.793876690186543,0.6757910059882213,-0.046646025865436425,0.9896313548088074,0.5303007689389317,0.7555437096349009,0.24306749644535133,0.9634292125701904
5,0.1668,1,0.5526291858621979,0.21485961379704824,-0.013255430906490034,0.999907374382019,0.563582236394461,0.2037234705089138,-0.046872275406038943,0.9998869895935059,0.5658207187007925,0.20391142472520618,-0.04723461370020767,0.999906599521637,0.5677414994973415,0.204135058295755,-0.04728566038059753,0.9999421834945679,0.5633210723216729,0.20338097197331514,0.012430456045815335,0.9998283982276917,0.5653901184911229,0.20344044271604766,0.012163596870355984,0.9998186826705933,0.5674015821276857,0.20348351005907706,0.01211062075010133,0.9998428225517273,0.5850381546920842,0.21150079359124635,-0.14911227181797015,0.999984860420227,0.5836957675037975,0.21049906896961365,0.12363883592448896,0.9997542500495911,0.5587695354904063,0.22938509045781008,-0.042422445651604114,0.9999502301216125,0.5587449526731241,0.229310304447488,0.033612676889642215,0.9998539090156555,0.607063895061023,0.2782757662254064,-0.30824675009800906,0.9999959468841553,0.6037879248599085,0.27761655781930483,0.35184958618837714,0.9999074339866638,0.6434582651078298,0.35833102673083833,-0.4436647094490932,0.9994810223579407,0.6256194510659985,0.3595279917850369,0.5924442325716544,0.031078016385436058,0.5849655005203829,0.4067990347777778,-0.420779441272741,0.9980740547180176,0.5675560883430902,0.3936105187122647,0.6611744297412185,0.4250926971435547,0.5714065795178193,0.4233685435948681,-0.45733540145667384,0.9954053163528442,0.5527304708262991,0.40260142428335977,0.6951533373974992,0.5487048029899597,0.5626954805878782,0.41425174870691195,-0.4368129079436376,0.9948527216911316,0.5471718461363477,0.3984755488125603,0.6516165673593833,0.555283784866333,0.5690523391559142,0.4098043859977553,-0.4072599570095409,0.9871546626091003,0.5553100134109296,0.3953225366024435,0.6420305173991736,0.5365884304046631,0.6263804334304841,0.4679598389388808,-0.20336489723278972,0.999993085861206,0.612151662508648,0.4665277463433914,0.2032646479167587,0.9999904632568359,0.5890754644687373,0.6160072945492543,-0.29374572342926036,0.9976961016654968,0.5614528903316519,0.599332655643251,0.15679091336704948,0.8112979531288147,0.7553998833491824,0.6195492227594349,-0.051315337315306075,0.990343451499939,0.598874155180161,0.724261659425457,0.27164997184749035,0.952360212802887,0.7800798678731602,0.5984220167140041,-0.028282792947856475,0.9733482599258423,0.6250906556080563,0.7507681502051026,0.2785155072217783,0.9629374742507935,0.7940677414129403,0.6756140442439186,-0.046636940455520165,0.9897481203079224,0.5300293662053455,0.7554049529395754,0.24392814843943678,0.9638333320617676
6,0.2002,1,0.5525107537949848,0.21485029015090962,-0.01761398527832024,0.9999043941497803,0.5635018320906147,0.2036934914219356,-0.051142738823776866,0.9998834729194641,0.5657506125234514,0.20389433938028695,-0.05150657133275268,0.9999039173126221,0.5676781237820102,0.20412454877422173,-0.05155801057537686,0.9999405741691589,0.5632476507922721,0.2033421257575913,0.00802315144945103,0.9998229742050171,0.5653408150295012,0.2034095766105301,0.007758290917202327,0.9998129606246948,0.5673797753029505,0.2034600645928954,0.0077063514577498556,0.9998376965522766,0.5849601091482713,0.21153248818743248,-0.15297259762014853,0.9999845623970032,0.5836791988019356,0.21050941506465878,0.11916184289888929,0.9997492432594299,0.5586588006197446,0.22936310551383332,-0.04669130580512804,0.9999493956565857,0.558688647541412,0.22929937342108042,0.029169028585815826,0.9998520016670227,0.6070605780417004,0.278409039223945,-0.3121986229380812,0.9999958872795105,0.6038818770633169,0.27758736870227774,0.34678765749320084,0.9999067187309265,0.6433451502195341,0.35830277850577963,-0.4507212572164479,0.9994766116142273,0.625363539148879,0.35949061460150505,0.5836653596871395,0.03046507015824318,0.5850261655442933,0.406909616329732,-0.4323164544183345,0.9980148673057556,0.5675854846869883,0.39357424421466125,0.6491898674787078,0.42119428515434265,0.5715027158354836,0.4234771907051692,-0.4698416762279752,0.9952530264854431,0.5527802413993794,0.4025001970482326,0.6823934390272587,0.5451656579971313,0.5627905901495406,0.4143554049355176,-0.44940031338960795,0.9946765303611755,0.5471769783880339,0.39838290568832,0.6390100318790886,0.5514007210731506,0.5691327262313784,0.4099001243258977,-0.4190011769880513,0.9867618083953857,0.5553008815347465,0.3952721810980008,0.6300098712627717,0.5335777401924133,0.626380402447184,0.46807128941262616,-0.20336514992730648,0.9999932050704956,0.6122721204390906,0.4666064197505837,0.2032654940526251,0.9999906420707703,0.5890442984643252,0.6160554858076558,-0.29366406291237035,0.997745931148529,0.5615944780391982,0.5992615710605288,0.15967305164376097,0.8148531317710876,0.7553616720479701,0.6195017484240335,-0.05220999361161319,0.9904428720474243,0.598791778504433,0.7242147935020355,0.2740918634793703,0.95293128490448,0.7799731733359951,0.5983281958075405,-0.029574003174796866,0.9735427498817444,0.6251234219068705,0.750853170187047,0.28083427774878433,0.963177502155304,0.7941528084950586,0.6755679208081934,-0.04941952315382757,0.9898295402526855,0.5299315669319858,0.7553057373264747,0.24531351113236088,0.9641916751861572
7,0.2336,1,0.552405802936822,0.21484008948980837,-0.01827710820470522,0.9999013543128967,0.5634270420163396,0.20366436465359,-0.05182244472361956,0.999879777431488,0.5656851254976725,0.20387709786841962,-0.052186400479786996,0.9999010562896729,0.5676180370204111,0.20411363987378073,-0.05223789477681792,0.9999388456344604,0.5631795764525188,0.2033049354811653,0.007303180878586858,0.9998172521591187,0.5652947398054584,0.20337998884402278,0.007038824133236315,0.9998069405555725,0.5673585114501307,0.20343769544904927,0.006987134536341855,0.999832272529602,0.5848921251185859,0.21155574271728989,-0.15370957824316925,0.9999842643737793,0.5836641982996671,0.21051678895116732,0.11825056245554882,0.999743640422821,0.5585648980174043,0.2293432341380558,-0.0473771212939478,0.9999485015869141,0.5586387816564755,0.22928930832928485,0.028433469273931557,0.9998497366905212,0.6070590583316665,0.27851023978286754,-0.31291834707860416,0.9999958872795105,0.603930926267363,0.2775634803694173,0.34566522137824274,0.9999058246612549,0.6432719395988764,0.3582716458466233,-0.45200280793063385,0.9994728565216064,0.6252635713223824,0.35946082096277776,0.5823439526391209,0.029864102602005005,0.5850961989178259,0.40698194170331714,-0.43440849540672755,0.9979618191719055,0.5676250882915697,0.39354349801312605,0.6480788774701558,0.41721439361572266,0.5715885217928955,0.4235504669048301,-0.472042392253321,0.9951154589653015,0.5528316335244625,0.4024185296538835,0.6812739605670224,0.5415189862251282,0.5628655088809277,0.41442763353839157,-0.45162829867887705,0.9945175051689148,0.5471974109714138,0.3983090325391107,0.6379539517811699,0.5474446415901184,0.5691952742896726,0.4099620175667307,-0.42113157426005016,0.9864086508750916,0.5553168350166386,0.395229805530091,0.6289292175175163,0.5304510593414307,0.6263789119142489,0.468164397911593,-0.2033420468404859,0.9999932646751404,0.6123636467751381,0.4666725970926273,0.20324304686003955,0.9999907612800598,0.5890233404152889,0.6161233927264371,-0.29364451029639765,0.9977864027023315,0.5617328764119639,0.5992204731716712,0.1601421280757534,0.817523717880249,0.755331984488838,0.6194714134111841,-0.05219096855405894,0.990521252155304,0.5987314099754222,0.7242060896955742,0.2747874113368549,0.9533177614212036,0.7799006054451433,0.5982487375363894,-0.029627066114287896,0.9737058877944946,0.6251403200320722,0.7509351774251283,0.28154828540095145,0.9633316993713379,0.7942018108768081,0.6755455141856691,-0.049761184341424104,0.9898892641067505,0.5298622847992791,0.7552414722653831,0.2458270784024597,0.9644162058830261
8,0.2669,1,0.5523229264990723,0.21483002359911604,-0.018544986366461527,0.9998985528945923,0.5633650669406912,0.20363772457296242,-0.05212271164034641,0.9998763203620911,0.5656299996765077,0.20386084170886176,-0.052486707106892724,0.9998984336853027,0.5675665337444754,0.2041030962080949,-0.05253823542650497,0.9999372363090515,0.5631238158210464,0.2032714332247674,0.006978644330558188,0.9998120069503784,0.5652564370826698,0.20335322889414745,0.006714590867473335,0.9998016357421875,0.5673404159523681,0.2034173806508387,0.006662919154577405,0.99982750415802,0.5848364471555603,0.21157271413258508,-0.15412071003363717,0.9999839663505554,0.58365189681798,0.21052194826113918,0.11773806810379053,0.9997391104698181,0.5584910846812476,0.2293255056117803,-0.04768296928603065,0.9999476671218872,0.5585979633120125,0.22928010041897165,0.028098851325107685,0.9998477101325989,0.6070574295548583,0.2785836063620656,-0.31331831446060837,0.9999958276748657,0.6039711684335931,0.27754152036491314,0.3449826760169795,0.9999051690101624,0.6432195615657297,0.3582389592290766,-0.45279133229544766,0.999470591545105,0.6252257377951309,0.3594364059832832,0.5815168430199447,0.029381627216935158,0.5851796626488937,0.407033503194512,-0.435817535523769,0.9979209899902344,0.5676628234503165,0.39352438458196015,0.6473002282333833,0.4149436354637146,0.571686967686341,0.42361515364446933,-0.4735269982081204,0.9950090050697327,0.5528781483501277,0.4023687287921959,0.6804833630303972,0.5394526124000549,0.5629451798670232,0.41449958634821216,-0.4531405234670316,0.9943944811820984,0.5472241455302662,0.3982656948911013,0.6371851980269386,0.545079231262207,0.5692629791917792,0.41001941218520743,-0.42257225742706983,0.9861379861831665,0.5553391882867537,0.3952044645250547,0.6281628491995231,0.5287490487098694,0.6263778226358921,0.46823231976627017,-0.203322859494003,0.9999933242797852,0.6124430332150507,0.4667207062383364,0.2032243600050057,0.9999909400939941,0.5890048664488727,0.6161649128495966,-0.29355463135492615,0.997831404209137,0.5618507570320088,0.5991923800715213,0.16029344836037235,0.8202217221260071,0.7553021654938223,0.6194514387693174,-0.05218547959497214,0.9906442761421204,0.5986847095278328,0.724188090065422,0.27505027171059426,0.9538307189941406,0.7798443718667926,0.59818732835752,-0.02969077878169253,0.9740002155303955,0.6251594511779053,0.7509987672447898,0.28184883515318016,0.9635854363441467,0.7942259954961604,0.6755319398877797,-0.050020340552210635,0.9900006651878357,0.5298114188345452,0.7551914968968565,0.24619545980350177,0.9647508859634399
9,0.3003,1,0.5522583075614532,0.21482132191146774,-0.018412424620492793,0.9998958706855774,0.5633147107415557,0.2036161749582473,-0.05201750041131108,0.9998730421066284,0.5655848511726996,0.20384728543825129,-0.05238141515455058,0.9998958706855774,0.5675240793983988,0.2040940737112979,-0.05243286882941829,0.9999356865882874,0.5630778338247814,0.2032448530613964,0.007064342839612982,0.9998069405555725,0.5652239360175778,0.2033319077986386,0.006800294495545915,0.9997963905334473,0.5673243584054901,0.20340110872175354,0.006748470844644503,0.9998227953910828,0.5847921889700824,0.2115869159117728,-0.15412284690878086,0.9999836683273315,0.5836416485704199,0.21052661600646483,0.11765363194170003,0.9997343420982361,0.5584340162210544,0.22931173756406076,-0.04758541352855864,0.9999468326568604,0.5585650468206085,0.22927277828707887,0.028172454043423993,0.999845564365387,0.6070556830970848,0.27863692070220797,-0.3133284928915391,0.9999958276748657,0.604005165172347,0.27751928192752284,0.34475023249090486,0.9999043345451355,0.6431827924468315,0.3582054427314757,-0.4528619412219896,0.999468207359314,0.6252138818894246,0.35940826828385364,0.5812545514606942,0.028887303546071053,0.5852615470652827,0.4070722021700906,-0.43596984373106085,0.9978753328323364,0.5676946153729681,0.39350420910439654,0.6471940566609804,0.4113070070743561,0.5717787424445443,0.42367195860767237,-0.47364954389892366,0.9948915243148804,0.5529159297754171,0.40233212382921335,0.6804131048542651,0.5360426306724548,0.5630168129792037,0.4145602296282371,-0.4532734627351348,0.994257926940918,0.5472477428563004,0.3982310244392413,0.6371250210942102,0.5414009094238281,0.5693245523181563,0.4100658483021752,-0.4227310348918675,0.9858360290527344,0.55536010562679,0.39518323304492087,0.6280667465049917,0.5257995128631592,0.6263771851857517,0.4682761150779156,-0.20331278724687127,0.9999933838844299,0.6125038387058511,0.466752677391738,0.20321460412098857,0.9999910593032837,0.5889782688834463,0.6161896794826014,-0.29346339255224085,0.9978724122047424,0.5619366267622224,0.5991735047115881,0.16022631435683315,0.8228585124015808,0.7552780910527528,0.6194411474508019,-0.05283274048275059,0.990748941898346,0.5986520270089739,0.7241731438881327,0.2747291808639657,0.9543230533599854,0.7798005293855039,0.5981499372106622,-0.030476175213888318,0.9742251038551331,0.6251821665219229,0.751055225347863,0.28155904508137264,0.963830292224884,0.7942465226967035,0.6755308608908768,-0.051053801104252824,0.9900869131088257,0.5297883344696963,0.7551547865489718,0.24622073217288654,0.9650591015815735
